model,query_id,query,relevant_input,relevant_resolved,relevant_count,predicted_top1,predicted_top1_score,expected_rank,top1_correct,hit@1,hit@5,hit@10,mrr@10,ndcg@10,map@10,recall@10,top10_materials,top10_scores
BAAI/bge-m3,138,IfcPile JETGROUTING Spezialmörtel,Baukleber Einbettmörtel mineralisch | Tiefbaubeton | Bohrpfahlbeton,Baukleber Einbettmörtel mineralisch | Tiefbaubeton | Bohrpfahlbeton,3,Baukleber Einbettmörtel organisch,0.530286,2,False,0.000000,1.000000,1.000000,0.500000,0.296082,0.166667,0.333333,Baukleber Einbettmörtel organisch | Baukleber Einbettmörtel mineralisch | Tiefgründung Vorgefertigter Betonpfahl | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Betonfertigteil hochfest | Hartbeton einschichtig | Tiefgründung Rüttelstopfsäule | Tiefgründung Mikrobohrpfahl | Konstruktionsvollholz,0.530286 | 0.525609 | 0.491109 | 0.479868 | 0.461834 | 0.461222 | 0.459687 | 0.458528 | 0.457563 | 0.456930
BAAI/bge-m3,139,IfcPile SUPPORT Beton,Tiefbaubeton | Bohrpfahlbeton,Tiefbaubeton | Bohrpfahlbeton,2,Bohrpfahlbeton,0.588261,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Bohrpfahlbeton | Tiefbaubeton | Tiefgründung Vorgefertigter Betonpfahl | Betonfertigteil hochfest | Betonziegel | Betonfertigteil normalfest | Hartbeton einschichtig | Hartbeton zweischichtig | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonverdrängungspfahl 660/580,0.588261 | 0.587818 | 0.584625 | 0.567832 | 0.567089 | 0.559998 | 0.533483 | 0.529092 | 0.528530 | 0.519187
BAAI/bge-m3,140,IfcPile SUPPORT Stahl,Stahlprofil blank | Stahlblech blank,Stahlprofil blank | Stahlblech blank,2,Stahlblech verzinkt,0.556558,2,False,0.000000,1.000000,1.000000,0.500000,0.693426,0.583333,1.000000,Stahlblech verzinkt | Stahlblech blank | Stahlprofil blank | Armierungsstahl | Tiefgründung Vorgefertigter Betonpfahl | Bohrpfahlbeton | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Mikrobohrpfahl | Polyester UP glasfaserverstärkt | Tiefgründung Ortbetonverdrängungspfahl 560/480,0.556558 | 0.544694 | 0.543490 | 0.539213 | 0.518351 | 0.495108 | 0.485008 | 0.481833 | 0.479855 | 0.463418
BAAI/bge-m3,141,IfcPlate BASE_PLATE Stahl,Stahlblech blank | Stahlblech verzinkt,Stahlblech blank | Stahlblech verzinkt,2,Stahlblech blank,0.592115,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank | Armierungsstahl | Messing-/Baubronzeblech | Tiefgründung Vorgefertigter Betonpfahl | Faserzementplatte | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Kalksteinplatte | Chromnickelstahlblech verzinnt,0.592115 | 0.565666 | 0.555168 | 0.518077 | 0.514863 | 0.514616 | 0.507649 | 0.494182 | 0.491398 | 0.490893
BAAI/bge-m3,142,IfcPlate BASE_PLATE Stahlguss,Stahlblech blank | Stahlblech verzinkt,Stahlblech blank | Stahlblech verzinkt,2,Stahlblech blank,0.554053,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Stahlblech blank | Stahlblech verzinkt | Messing-/Baubronzeblech | Stahlprofil blank | Gipsfaserplatte | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Kalksteinplatte | Faserzementplatte | Tiefgründung Vorgefertigter Betonpfahl,0.554053 | 0.521978 | 0.518882 | 0.493771 | 0.487090 | 0.484524 | 0.481588 | 0.477953 | 0.477073 | 0.476753
BAAI/bge-m3,143,IfcPlate COVER_PLATE Stahl,Stahlblech blank | Stahlblech verzinkt,Stahlblech blank | Stahlblech verzinkt,2,Stahlblech blank,0.590292,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank | Spanplatte Harnstoff-Formaldehyd-gebunden beschichtet Trockenbereich | Messing-/Baubronzeblech | Natursteinplatte poliert | Polyester UP glasfaserverstärkt | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Chromstahlblech blank | Armierungsstahl,0.590292 | 0.551880 | 0.548909 | 0.500866 | 0.500397 | 0.494861 | 0.490045 | 0.488930 | 0.488843 | 0.488506
BAAI/bge-m3,144,IfcPlate COVER_PLATE Hochfester Stahl,Stahlblech blank | Stahlblech verzinkt,Stahlblech blank | Stahlblech verzinkt,2,Betonfertigteil hochfest,0.591349,18,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Betonfertigteil hochfest | Mitteldichte Faserplatte MDF Harnstoff-Formaldehyd-gebunden | Polyester UP glasfaserverstärkt | Hartbeton zweischichtig | Hartfaserplatte | Spanplatte Harnstoff-Formaldehyd-gebunden beschichtet Trockenbereich | Hartbeton einschichtig | Spanplatte Harnstoff-Formaldehyd-gebunden Trockenbereich | Natursteinplatte poliert | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich,0.591349 | 0.531029 | 0.522242 | 0.518787 | 0.514576 | 0.509849 | 0.508696 | 0.494040 | 0.489168 | 0.481355
BAAI/bge-m3,145,IfcPlate FLANGE_PLATE Stahl,Stahlblech blank | Stahlblech verzinkt,Stahlblech blank | Stahlblech verzinkt,2,Stahlblech blank,0.586837,1,True,1.000000,1.000000,1.000000,1.000000,0.919721,0.833333,1.000000,Stahlblech blank | Stahlprofil blank | Stahlblech verzinkt | Faserzementplatte | Messing-/Baubronzeblech | Kalksteinplatte | Armierungsstahl | Gipsfaserplatte | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Hartfaserplatte,0.586837 | 0.552924 | 0.551271 | 0.520208 | 0.511416 | 0.500997 | 0.496314 | 0.494380 | 0.486148 | 0.484780
BAAI/bge-m3,146,IfcPlate FLANGE_PLATE Hochfester Stahl,Stahlblech blank | Stahlblech verzinkt,Stahlblech blank | Stahlblech verzinkt,2,Betonfertigteil hochfest,0.573185,5,False,0.000000,1.000000,1.000000,0.200000,0.237198,0.100000,0.500000,Betonfertigteil hochfest | Hartfaserplatte | Mitteldichte Faserplatte MDF Harnstoff-Formaldehyd-gebunden | Faserzementplatte | Stahlblech blank | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Gipsfaserplatte | Natursteinplatte poliert | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich | Hartbeton zweischichtig,0.573185 | 0.522863 | 0.518224 | 0.499855 | 0.486390 | 0.485313 | 0.483034 | 0.480295 | 0.478347 | 0.478110
BAAI/bge-m3,147,IfcPlate GUSSET_PLATE Stahl,Stahlblech blank | Stahlblech verzinkt,Stahlblech blank | Stahlblech verzinkt,2,Stahlblech verzinkt,0.530785,1,True,1.000000,1.000000,1.000000,1.000000,0.850345,0.700000,1.000000,Stahlblech verzinkt | Gipsfaserplatte | Faserzementplatte | Messing-/Baubronzeblech | Stahlblech blank | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Gusseisen | Stahlprofil blank | Armierungsstahl | Gipskartonplatte,0.530785 | 0.513752 | 0.508816 | 0.507513 | 0.507396 | 0.496134 | 0.491010 | 0.490993 | 0.488726 | 0.488434
BAAI/bge-m3,148,IfcPlate GUSSET_PLATE Hochfester Stahl,Stahlblech blank | Stahlblech verzinkt,Stahlblech blank | Stahlblech verzinkt,2,Betonfertigteil hochfest,0.573789,15,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Betonfertigteil hochfest | Mitteldichte Faserplatte MDF Harnstoff-Formaldehyd-gebunden | Hartfaserplatte | Gipsfaserplatte | Hartbeton zweischichtig | Faserzementplatte | Polyester UP glasfaserverstärkt | Hartbeton einschichtig | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Gipskartonplatte,0.573789 | 0.528952 | 0.505638 | 0.502803 | 0.497223 | 0.495593 | 0.491516 | 0.487543 | 0.483016 | 0.471806
BAAI/bge-m3,149,IfcPlate SHEET Stahlblech,Stahlblech blank | Stahlblech verzinkt,Stahlblech blank | Stahlblech verzinkt,2,Stahlblech verzinkt,0.660397,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Stahlblech verzinkt | Stahlblech blank | Chromstahlblech verzinnt | Messing-/Baubronzeblech | Chromnickelstahlblech verzinnt | Chromnickelstahlblech blank | Chromstahlblech blank | Aluminiumblech blank | Kupferblech blank | Faserzementplatte,0.660397 | 0.659913 | 0.599340 | 0.596490 | 0.594064 | 0.573160 | 0.566659 | 0.542606 | 0.534174 | 0.506678
BAAI/bge-m3,150,IfcPlate SHEET Aluminiumblech,Aluminiumblech blank,Aluminiumblech blank,1,Aluminiumblech blank,0.718178,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Aluminiumblech blank | Messing-/Baubronzeblech | Chromstahlblech verzinnt | Chromstahlblech blank | Chromnickelstahlblech verzinnt | Stahlblech verzinkt | Chromnickelstahlblech blank | Kupferblech blank | Stahlblech blank | Aluminiumprofil blank,0.718178 | 0.621910 | 0.586084 | 0.573137 | 0.571189 | 0.567377 | 0.566512 | 0.564574 | 0.556807 | 0.523071
BAAI/bge-m3,151,IfcPlate SPLICE_PLATE Stahl,Stahlblech blank | Stahlblech verzinkt,Stahlblech blank | Stahlblech verzinkt,2,Stahlblech blank,0.560316,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Stahlblech blank | Stahlblech verzinkt | Messing-/Baubronzeblech | Stahlprofil blank | Kalksteinplatte | Natursteinplatte poliert | Armierungsstahl | Gipsfaserplatte | Faserzementplatte | 3- und 5-Schicht Massivholzplatte,0.560316 | 0.557633 | 0.514248 | 0.513199 | 0.505221 | 0.502250 | 0.498892 | 0.488679 | 0.487882 | 0.479324
BAAI/bge-m3,152,IfcPlate SPLICE_PLATE Hochfester Stahl,Stahlblech blank | Stahlblech verzinkt,Stahlblech blank | Stahlblech verzinkt,2,Betonfertigteil hochfest,0.552694,12,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Betonfertigteil hochfest | Hartfaserplatte | Mitteldichte Faserplatte MDF Harnstoff-Formaldehyd-gebunden | Natursteinplatte poliert | Gipsfaserplatte | 3- und 5-Schicht Massivholzplatte | Spanplatte Harnstoff-Formaldehyd-gebunden beschichtet Trockenbereich | Spanplatte Harnstoff-Formaldehyd-gebunden Trockenbereich | Kalksteinplatte | Faserzementplatte,0.552694 | 0.520717 | 0.509376 | 0.500518 | 0.493742 | 0.492071 | 0.490598 | 0.488464 | 0.488244 | 0.483025
BAAI/bge-m3,153,IfcPlate STIFFENER_PLATE Stahl,Stahlblech blank | Stahlblech verzinkt,Stahlblech blank | Stahlblech verzinkt,2,Stahlblech verzinkt,0.549234,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Stahlblech verzinkt | Stahlblech blank | Stahlprofil blank | Gipsfaserplatte | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Messing-/Baubronzeblech | Mitteldichte Faserplatte MDF Harnstoff-Formaldehyd-gebunden | Faserzementplatte | Hartfaserplatte | Armierungsstahl,0.549234 | 0.538877 | 0.519096 | 0.506371 | 0.501700 | 0.497155 | 0.493903 | 0.488785 | 0.487994 | 0.486856
BAAI/bge-m3,154,IfcPlate STIFFENER_PLATE Hochfester Stahl,Stahlblech blank | Stahlblech verzinkt,Stahlblech blank | Stahlblech verzinkt,2,Betonfertigteil hochfest,0.567090,18,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Betonfertigteil hochfest | Mitteldichte Faserplatte MDF Harnstoff-Formaldehyd-gebunden | Hartfaserplatte | Gipsfaserplatte | Hartbeton zweischichtig | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Natursteinplatte poliert | Hartbeton einschichtig | Faserzementplatte | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich,0.567090 | 0.550802 | 0.542919 | 0.509443 | 0.494941 | 0.490175 | 0.488255 | 0.484803 | 0.482858 | 0.480175
BAAI/bge-m3,155,IfcPlate WEB_PLATE Stahl,Stahlblech blank | Stahlblech verzinkt,Stahlblech blank | Stahlblech verzinkt,2,Stahlblech blank,0.564676,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank | Kalksteinplatte | Armierungsstahl | Gipsfaserplatte | Messing-/Baubronzeblech | Faserzementplatte | Tiefgründung Vorgefertigter Betonpfahl | Natursteinplatte poliert,0.564676 | 0.551550 | 0.534850 | 0.498017 | 0.497481 | 0.497047 | 0.486814 | 0.484204 | 0.479687 | 0.474906
BAAI/bge-m3,156,IfcPlate WEB_PLATE Hochfester Stahl,Stahlblech blank | Stahlblech verzinkt,Stahlblech blank | Stahlblech verzinkt,2,Betonfertigteil hochfest,0.603689,15,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Betonfertigteil hochfest | Mitteldichte Faserplatte MDF Harnstoff-Formaldehyd-gebunden | Hartfaserplatte | Hartbeton zweischichtig | Hartbeton einschichtig | Gipsfaserplatte | Betonfertigteil normalfest | Faserzementplatte | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich | Natursteinplatte poliert,0.603689 | 0.516930 | 0.516046 | 0.500943 | 0.495638 | 0.484961 | 0.478914 | 0.474133 | 0.468168 | 0.467408
BAAI/bge-m3,157,IfcRail BLADE Stahl,Stahlprofil blank,Stahlprofil blank,1,Stahlblech blank,0.602709,3,False,0.000000,1.000000,1.000000,0.333333,0.500000,0.333333,1.000000,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank | Armierungsstahl | Chromstahlblech blank | Chromnickelstahlblech blank | Aluminiumblech blank | Chromstahlblech verzinnt | Chromnickelstahlblech verzinnt | Bohrpfahlbeton,0.602709 | 0.557845 | 0.556205 | 0.518426 | 0.493229 | 0.486217 | 0.476005 | 0.473596 | 0.470212 | 0.469315
BAAI/bge-m3,158,IfcRail BLADE Vergütungsstahl,Stahlprofil blank,Stahlprofil blank,1,Armierungsstahl,0.613259,57,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Armierungsstahl | Chromstahlblech verzinnt | Chromnickelstahlblech verzinnt | Messing-/Baubronzeblech | Baugrubensicherung Spundwand auskragend | Baugrubensicherung Rühlwand auskragend | Stahlblech verzinkt | Baugrubensicherung Bohrpfahlwand gespriesst | Baugrubensicherung Spundwand gespriesst | Baugrubensicherung Nagelwand,0.613259 | 0.474893 | 0.468600 | 0.468436 | 0.461713 | 0.455176 | 0.453789 | 0.449713 | 0.445512 | 0.443918
BAAI/bge-m3,159,IfcRail CHECKRAIL Stahl,Stahlprofil blank,Stahlprofil blank,1,Stahlblech blank,0.557812,4,False,0.000000,1.000000,1.000000,0.250000,0.430677,0.250000,1.000000,Stahlblech blank | Stahlblech verzinkt | Armierungsstahl | Stahlprofil blank | Tiefgründung Vorgefertigter Betonpfahl | Bohrpfahlbeton | Chromnickelstahlblech verzinnt | Hartbeton einschichtig | Hartbeton zweischichtig | Betonziegel,0.557812 | 0.546256 | 0.542363 | 0.536851 | 0.492789 | 0.487667 | 0.477273 | 0.476210 | 0.476152 | 0.471119
BAAI/bge-m3,160,IfcRail CHECKRAIL Hochfester Stahl,Stahlprofil blank,Stahlprofil blank,1,Betonfertigteil hochfest,0.603828,7,False,0.000000,0.000000,1.000000,0.142857,0.333333,0.142857,1.000000,Betonfertigteil hochfest | Hartbeton zweischichtig | Hartbeton einschichtig | Tiefgründung Vorgefertigter Betonpfahl | Betonfertigteil normalfest | Armierungsstahl | Stahlprofil blank | Polyester UP glasfaserverstärkt | Stahlblech verzinkt | Bohrpfahlbeton,0.603828 | 0.507757 | 0.500326 | 0.478443 | 0.474098 | 0.473060 | 0.452352 | 0.452207 | 0.446390 | 0.443061
BAAI/bge-m3,161,IfcRail GUARDRAIL Stahl,Stahlprofil blank,Stahlprofil blank,1,Armierungsstahl,0.522545,4,False,0.000000,1.000000,1.000000,0.250000,0.430677,0.250000,1.000000,Armierungsstahl | Stahlblech blank | Bohrpfahlbeton | Stahlprofil blank | Stahlblech verzinkt | Tiefgründung Vorgefertigter Betonpfahl | Baugrubensicherung Bohrpfahlwand verankert | Baugrubensicherung Bohrpfahlwand gespriesst | Betonziegel | Betonfertigteil hochfest,0.522545 | 0.490857 | 0.483312 | 0.483208 | 0.463197 | 0.450389 | 0.444908 | 0.437195 | 0.437194 | 0.434925
BAAI/bge-m3,162,IfcRail GUARDRAIL Hochfester Stahl,Stahlprofil blank,Stahlprofil blank,1,Betonfertigteil hochfest,0.588628,12,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Betonfertigteil hochfest | Polyester UP glasfaserverstärkt | Armierungsstahl | Tiefgründung Vorgefertigter Betonpfahl | Betonfertigteil normalfest | Hartbeton zweischichtig | Bohrpfahlbeton | Baugrubensicherung Nagelwand | Hartbeton einschichtig | Baugrubensicherung Bohrpfahlwand verankert,0.588628 | 0.486705 | 0.473918 | 0.464045 | 0.463626 | 0.454172 | 0.453966 | 0.444382 | 0.443453 | 0.439740
BAAI/bge-m3,163,IfcRail RACKRAIL Stahl,Stahlprofil blank,Stahlprofil blank,1,Stahlblech blank,0.550409,2,False,0.000000,1.000000,1.000000,0.500000,0.630930,0.500000,1.000000,Stahlblech blank | Stahlprofil blank | Armierungsstahl | Stahlblech verzinkt | Tiefgründung Vorgefertigter Betonpfahl | Bohrpfahlbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Betonfertigteil hochfest | Baugrubensicherung Bohrpfahlwand verankert,0.550409 | 0.545158 | 0.523476 | 0.519053 | 0.484073 | 0.482417 | 0.470507 | 0.467318 | 0.456918 | 0.454899
BAAI/bge-m3,164,IfcRail RACKRAIL Vergütungsstahl,Stahlprofil blank,Stahlprofil blank,1,Armierungsstahl,0.586425,77,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Armierungsstahl | Baugrubensicherung Bohrpfahlwand gespriesst | Baugrubensicherung Rühlwand auskragend | Baugrubensicherung Spundwand auskragend | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Bohrpfahlwand unverankert | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Baugrubensicherung Nagelwand | Baugrubensicherung Spundwand gespriesst | Tiefgründung Vorgefertigter Betonpfahl,0.586425 | 0.463944 | 0.460874 | 0.457081 | 0.445411 | 0.443905 | 0.439982 | 0.435586 | 0.434830 | 0.432687
BAAI/bge-m3,165,IfcRail RAIL Stahl,Stahlprofil blank,Stahlprofil blank,1,Stahlblech blank,0.542682,2,False,0.000000,1.000000,1.000000,0.500000,0.630930,0.500000,1.000000,Stahlblech blank | Stahlprofil blank | Stahlblech verzinkt | Armierungsstahl | Hartbeton einschichtig | Hartbeton zweischichtig | Bohrpfahlbeton | Tiefgründung Vorgefertigter Betonpfahl | Betonfertigteil hochfest | Betonziegel,0.542682 | 0.538400 | 0.537158 | 0.529260 | 0.479085 | 0.477849 | 0.476302 | 0.472710 | 0.468940 | 0.455364
BAAI/bge-m3,166,IfcRail RAIL Vergütungsstahl,Stahlprofil blank,Stahlprofil blank,1,Armierungsstahl,0.584898,79,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Armierungsstahl | Baugrubensicherung Bohrpfahlwand gespriesst | Baugrubensicherung Spundwand auskragend | Baugrubensicherung Rühlwand auskragend | Chromnickelstahlblech verzinnt | Baugrubensicherung Spundwand gespriesst | Baugrubensicherung Rühlwand gespriesst | Chromstahlblech verzinnt | Baugrubensicherung Nagelwand | Tiefgründung Ortbetonverdrängungspfahl 660/580,0.584898 | 0.446218 | 0.443957 | 0.441830 | 0.435333 | 0.434288 | 0.433962 | 0.430449 | 0.430346 | 0.428282
BAAI/bge-m3,167,IfcRail STOCKRAIL Stahl,Stahlprofil blank,Stahlprofil blank,1,Armierungsstahl,0.527899,3,False,0.000000,1.000000,1.000000,0.333333,0.500000,0.333333,1.000000,Armierungsstahl | Stahlblech blank | Stahlprofil blank | Stahlblech verzinkt | Tiefgründung Vorgefertigter Betonpfahl | Bohrpfahlbeton | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Hartbeton einschichtig | Hartbeton zweischichtig | Balkenschichtholz,0.527899 | 0.520651 | 0.510934 | 0.489540 | 0.484850 | 0.479227 | 0.459294 | 0.455762 | 0.450414 | 0.444920
BAAI/bge-m3,168,IfcRail STOCKRAIL Vergütungsstahl,Stahlprofil blank,Stahlprofil blank,1,Armierungsstahl,0.582166,75,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Armierungsstahl | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Baugrubensicherung Bohrpfahlwand gespriesst | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Baugrubensicherung Spundwand auskragend | Tiefgründung Vorgefertigter Betonpfahl | Chromnickelstahlblech verzinnt | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Spundwand gespriesst | Sperrholz Multiplex Phenol-Formaldehyd-gebunden Feuchtbereich,0.582166 | 0.443770 | 0.437674 | 0.436710 | 0.427829 | 0.425814 | 0.424313 | 0.420226 | 0.418710 | 0.416589
BAAI/bge-m3,169,IfcRailing BALUSTRADE Stahl,Stahlblech verzinkt | Stahlprofil blank | Stahlblech blank,Stahlblech verzinkt | Stahlprofil blank | Stahlblech blank,3,Stahlblech blank,0.552516,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank | Armierungsstahl | Messing-/Baubronzeblech | Balkenschichtholz | Bohrpfahlbeton | Chromstahlblech verzinnt | Hartbeton einschichtig | Konstruktionsvollholz,0.552516 | 0.535246 | 0.527413 | 0.517498 | 0.487723 | 0.468972 | 0.467250 | 0.460668 | 0.453954 | 0.450961
BAAI/bge-m3,170,IfcRailing BALUSTRADE Aluminium,Aluminiumblech blank,Aluminiumblech blank,1,Aluminiumblech blank,0.566884,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Aluminiumblech blank | Aluminiumprofil blank | Messing-/Baubronzeblech | Armierungsstahl | Balkenschichtholz | Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank | Kalksandstein | Hartbeton einschichtig,0.566884 | 0.544544 | 0.489377 | 0.483211 | 0.458319 | 0.449589 | 0.447643 | 0.437976 | 0.435726 | 0.432920
BAAI/bge-m3,171,IfcRailing BALUSTRADE Holz,Konstruktionsvollholz | Massivholz Buche Eiche kammergetrocknet gehobelt | Massivholz Buche Eiche kammergetrocknet rau | Massivholz Buche Eiche luftgetrocknet rau | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet rau,Konstruktionsvollholz | Massivholz Buche Eiche kammergetrocknet gehobelt | Massivholz Buche Eiche kammergetrocknet rau | Massivholz Buche Eiche luftgetrocknet rau | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet rau,7,Balkenschichtholz,0.563717,2,False,0.000000,1.000000,1.000000,0.500000,0.547137,0.350794,0.714286,Balkenschichtholz | Konstruktionsvollholz | Brettschichtholz | Messing-/Baubronzeblech | Massivholz Fichte Tanne Lärche luftgetrocknet rau | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Bohrpfahlbeton | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Massivholz Buche Eiche luftgetrocknet rau | 3- und 5-Schicht Massivholzplatte,0.563717 | 0.531572 | 0.528521 | 0.519402 | 0.486127 | 0.474951 | 0.474546 | 0.473740 | 0.468918 | 0.466125
BAAI/bge-m3,172,IfcRailing FENCE Stahl,Stahlblech verzinkt | Stahlprofil blank | Stahlblech blank,Stahlblech verzinkt | Stahlprofil blank | Stahlblech blank,3,Stahlblech verzinkt,0.559859,1,True,1.000000,1.000000,1.000000,1.000000,0.967468,0.916667,1.000000,Stahlblech verzinkt | Stahlblech blank | Armierungsstahl | Stahlprofil blank | Betonfertigteil hochfest | Chromnickelstahlblech verzinnt | Baugrubensicherung Rühlwand auskragend | Chromstahlblech verzinnt | Baugrubensicherung Spundwand auskragend | Baugrubensicherung Nagelwand,0.559859 | 0.540704 | 0.528481 | 0.515877 | 0.487813 | 0.483902 | 0.476014 | 0.475929 | 0.467646 | 0.464291
BAAI/bge-m3,173,IfcRailing FENCE Aluminium,Aluminiumblech blank,Aluminiumblech blank,1,Aluminiumblech blank,0.536167,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Aluminiumblech blank | Aluminiumprofil blank | Armierungsstahl | Betonfertigteil hochfest | Polyester UP glasfaserverstärkt | Messing-/Baubronzeblech | Dichtungsbahn Polyolefin FPO | Stahlblech verzinkt | Hartbeton zweischichtig | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt,0.536167 | 0.524376 | 0.471148 | 0.457423 | 0.456696 | 0.452899 | 0.445348 | 0.443343 | 0.430083 | 0.429726
BAAI/bge-m3,174,IfcRailing FENCE Holz,Konstruktionsvollholz | Massivholz Buche Eiche kammergetrocknet gehobelt | Massivholz Buche Eiche kammergetrocknet rau | Massivholz Buche Eiche luftgetrocknet rau | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet rau,Konstruktionsvollholz | Massivholz Buche Eiche kammergetrocknet gehobelt | Massivholz Buche Eiche kammergetrocknet rau | Massivholz Buche Eiche luftgetrocknet rau | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet rau,7,Konstruktionsvollholz,0.515677,1,True,1.000000,1.000000,1.000000,1.000000,0.771536,0.614286,0.714286,Konstruktionsvollholz | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Balkenschichtholz | Massivholz Fichte Tanne Lärche luftgetrocknet rau | Messing-/Baubronzeblech | 3- und 5-Schicht Massivholzplatte | Hartbeton zweischichtig | Brettschichtholz | Massivholz Buche Eiche kammergetrocknet gehobelt,0.515677 | 0.507875 | 0.505645 | 0.500312 | 0.490109 | 0.484625 | 0.479684 | 0.475968 | 0.473823 | 0.473110
BAAI/bge-m3,175,IfcRailing FENCE Kunststoff,Polyethylen PE | Polypropylen PP | Polyvinylchlorid PVC,Polyethylen PE | Polypropylen PP | Polyvinylchlorid PVC,3,Polyester UP glasfaserverstärkt,0.512469,20,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Polyester UP glasfaserverstärkt | Dichtungsbahn Polyolefin FPO | Messing-/Baubronzeblech | Kautschukdichtungsmasse | Silicon-Fugenmasse | 2-Komponenten Klebstoff | Polyethylenfolie PE | Baugrubensicherung Nagelwand | Baugrubensicherung Spundwand auskragend | Betonfertigteil hochfest,0.512469 | 0.494786 | 0.485421 | 0.477813 | 0.471735 | 0.468843 | 0.465728 | 0.463981 | 0.463519 | 0.463425
